From_Category,To_Category,Ratio_of_human_to_shortest
C0007,C0050,1.35
C0007,C0051,1.7908163265306118
C0007,C0052,1.8144329896907216
C0007,C0053,1.5790297339593113
C0007,C0054,1.5660066006600657
C0007,C0055,1.6643518518518523
C0007,C0056,1.5239273927392745
C0007,C0057,1.671875
C0007,C0058,1.4955555555555555
C0007,C0059,1.60515873015873
C0007,C0060,1.7666666666666664
C0007,C0061,1.7572463768115945
C0007,C0062,1.5178666666666667
C0007,C0063,1.8055555555555556
C0007,C0064,1.338235294117647
C0007,C0065,1.8145539906103283
C0007,C0066,1.513888888888889
C0007,C0067,2.0046296296296298
C0007,C0068,1.9698795180722892
C0007,C0069,1.0
C0007,C0070,1.820588235294117
C0007,C0071,1.9833333333333336
C0007,C0072,1.6791666666666665
C0007,C0073,1.5260416666666663
C0007,C0074,1.3706896551724146
C0007,C0075,1.888888888888889
C0007,C0076,1.6274509803921569
C0007,C0077,1.7777777777777777
C0007,C0078,1.394736842105263
C0007,C0079,1.612745098039216
C0007,C0080,2.21875
C0007,C0081,1.6258503401360545
C0007,C0082,2.145833333333333
C0007,C0083,1.9583333333333335
C0007,C0084,1.7555555555555555
C0007,C0085,1.810185185185185
C0007,C0086,1.5411764705882351
C0007,C0087,1.871794871794872
C0007,C0088,1.2243589743589745
C0007,C0089,1.4506172839506173
C0007,C0090,3.9333333333333345
C0007,C0091,1.1666666666666665
C0007,C0092,1.5869565217391304
C0007,C0093,1.4366666666666665
C0007,C0094,1.8833333333333333
C0007,C0095,2.0
C0007,C0096,1.75
C0007,C0097,1.7722222222222221
C0007,C0098,1.5046296296296295
C0007,C0099,1.7833333333333337
C0007,C0100,1.5833333333333333
C0007,C0101,1.2166666666666666
C0007,C0102,2.0709876543209873
C0007,C0103,1.5307971014492754
C0007,C0104,1.609195402298851
C0007,C0105,1.549668874172186
C0007,C0106,1.5833333333333333
C0007,C0107,1.7378277153558055
C0007,C0108,1.6904761904761902
C0007,C0109,1.356944444444445
C0007,C0110,1.7101449275362324
C0007,C0111,1.8028455284552851
C0007,C0112,1.8333333333333335
C0007,C0113,2.3714285714285714
C0007,C0114,1.4444444444444442
C0007,C0115,1.5340375586854458
C0007,C0116,1.6041666666666665
C0007,C0117,1.798130677847656
C0007,C0118,1.7900743099787695
C0007,C0119,1.750763612217795
C0007,C0120,1.683823529411765
C0007,C0121,1.8246753246753251
C0007,C0122,1.5729166666666667
C0007,C0123,1.7201257861635222
C0007,C0124,1.321138211382114
C0007,C0125,2.2041666666666666
C0007,C0126,2.3836805555555554
C0007,C0127,1.5
C0007,C0128,1.6666666666666665
C0007,C0129,1.6406410256410267
C0007,C0130,2.069774011299435
C0007,C0131,1.6474358974358976
C0007,C0132,1.7400362318840574
C0007,C0133,1.8902777777777782
C0007,C0134,1.8032448377581127
C0007,C0135,1.7718820861678006
C0007,C0136,1.832329317269076
C0007,C0137,1.7952956989247315
C0007,C0138,1.717320261437908
C0007,C0139,1.7495421245421245
C0007,C0140,1.9178571428571434
C0007,C0141,1.9848484848484846
C0007,C0142,1.7063492063492065
C0007,C0143,1.6934640522875823
C0007,C0144,1.805813953488372
C0007,C0145,1.7500000000000002
C0007,C0146,1.6992187500000002
C0008,C0001,1.779330526584385
C0008,C0002,1.7935897435897434
C0008,C0003,1.8058510638297876
C0008,C0004,1.7849075975359359
C0008,C0005,1.7338682714811078
C0008,C0006,1.9265975820379968
C0008,C0007,1.984612403100774
C0008,C0008,1.6514618044640006
C0008,C0009,1.69345569150908
C0008,C0010,1.833883647798742
C0008,C0011,2.3217821782178225
C0008,C0012,1.7335877862595424
C0008,C0013,1.9005050505050507
C0008,C0014,1.7120052083333306
C0008,C0015,1.8388728323699428
C0008,C0016,1.8576690344646152
C0008,C0017,1.7935897435897434
C0008,C0019,1.9925595238095235
C0008,C0020,1.7037037037037037
C0008,C0021,1.4739583333333333
C0008,C0022,2.0113636363636367
C0008,C0023,1.6527777777777777
C0008,C0024,1.45
C0008,C0025,1.5111111111111113
C0008,C0026,1.8560606060606057
C0008,C0027,2.2699999999999996
C0008,C0028,1.7805164319248823
C0008,C0029,1.6951219512195121
C0008,C0030,2.2135416666666665
C0008,C0031,1.6867937853107347
C0008,C0032,1.5857142857142859
C0008,C0033,1.614087301587301
C0008,C0034,2.135204081632652
C0008,C0035,1.8305084745762712
C0008,C0036,1.9166666666666663
C0008,C0037,3.4583333333333335
C0008,C0038,1.6187499999999997
C0008,C0039,1.9409722222222217
C0008,C0040,2.081140350877193
C0008,C0041,1.8581349206349207
C0008,C0042,2.1643678160919544
C0008,C0043,2.3185185185185184
C0008,C0044,2.1666666666666674
C0008,C0045,1.580524344569288
C0008,C0046,1.6298076923076918
C0008,C0047,1.5853658536585367
C0008,C0048,2.4301075268817205
C0008,C0049,1.6333774250440924
C0008,C0050,1.8846153846153848
C0008,C0051,1.9066416040100238
C0008,C0052,1.8089225589225584
C0008,C0053,1.57917532917533
C0008,C0054,1.499380421313506
C0008,C0055,1.5446666666666666
C0008,C0056,1.5540286975717423
C0008,C0057,1.6493710691823904
C0008,C0058,1.7156250000000004
C0008,C0059,1.7624999999999995
C0008,C0060,1.7410714285714286
C0008,C0061,1.8330459770114944
C0008,C0062,1.7051356589147288
C0008,C0063,1.4404761904761907
C0008,C0064,1.744166666666667
C0008,C0065,1.819727891156462
C0008,C0066,1.6071428571428572
C0008,C0067,1.8854938271604922
C0008,C0068,1.711031175059953
C0008,C0069,1.4166666666666665
C0008,C0070,1.4698581560283688
C0008,C0071,1.4625
C0008,C0072,1.5767543859649127
C0008,C0073,1.5283687943262414
C0008,C0074,1.2666666666666664
C0008,C0075,1.8391025641025645
C0008,C0076,1.9263565891472867
C0008,C0077,1.3541666666666667
C0008,C0078,1.6213991769547327
C0008,C0079,2.078531073446328
C0008,C0080,1.7142857142857142
C0008,C0081,3.085877862595418
C0008,C0082,2.094594594594595
C0008,C0083,1.9565217391304348
C0008,C0084,1.5612745098039218
C0008,C0085,1.6715686274509804
C0008,C0086,1.6360544217687076
C0008,C0087,1.8893442622950822
C0008,C0088,1.5675
C0008,C0089,2.071865443425076
C0008,C0090,1.6239837398373986
C0008,C0091,2.043859649122807
C0008,C0092,1.6534090909090908
C0008,C0093,1.6369047619047619
C0008,C0094,1.648148148148148
C0008,C0095,1.9440476190476195
C0008,C0096,1.8822463768115938
C0008,C0097,1.6904761904761907
C0008,C0098,1.6503759398496238
C0008,C0099,1.601190476190476
C0008,C0100,2.132183908045977
C0008,C0101,1.5333333333333332
C0008,C0102,2.076257861635222
C0008,C0103,1.783333333333334
C0008,C0104,1.626543209876543
C0008,C0105,1.5284267912772578
C0008,C0106,1.65
C0008,C0107,1.5483539094650207
C0008,C0108,1.4955882352941177
C0008,C0109,1.7172774869109948
C0008,C0110,1.915229885057471
C0008,C0111,1.7434782608695651
C0008,C0112,2.0049019607843137
C0008,C0113,2.058823529411764
C0008,C0114,1.713178294573643
C0008,C0115,1.9126984126984126
C0008,C0116,1.7296747967479669
C0008,C0117,1.9107307692307698
C0008,C0118,1.8233808674985152
C0008,C0119,1.7842079689018475
C0008,C0120,1.6180952380952385
C0008,C0121,2.0177514792899403
C0008,C0122,1.5687074829931962
C0008,C0123,1.5681818181818181
C0008,C0124,1.776190476190476
C0008,C0125,1.8967391304347823
C0008,C0126,1.9821428571428579
C0008,C0127,2.119047619047619
C0008,C0128,1.4396551724137936
C0008,C0129,1.7678391959798996
C0008,C0130,1.7415770609319
C0008,C0131,1.9400000000000004
C0008,C0132,1.8788343558282208
C0008,C0133,2.056291390728477
C0008,C0134,1.9269005847953216
C0008,C0135,1.8347931873479308
C0008,C0136,1.8833333333333333
C0008,C0137,2.1157940663176267
C0008,C0138,2.021317829457364
C0008,C0139,1.7924050632911406
C0008,C0140,1.7862318840579707
C0008,C0141,1.5888888888888888
C0008,C0142,2.0092592592592595
C0008,C0143,1.8684738955823306
C0008,C0144,1.7545138888888885
C0008,C0145,1.6510416666666667
C0008,C0146,1.6695652173913047
C0009,C0001,1.76660880968911
C0009,C0002,1.9886363636363633
C0009,C0003,1.7217514124293785
C0009,C0004,1.8909090909090909
C0009,C0005,1.6965367965367968
C0009,C0006,1.8683970856102008
C0009,C0007,1.913372093023257
C0009,C0008,1.6603246044735371
C0009,C0009,1.6515672782874626
C0009,C0010,1.7883879781420757
C0009,C0011,1.7277777777777776
C0009,C0012,1.700980392156863
C0009,C0013,1.799145299145298
C0009,C0014,1.7164983164983179
C0009,C0015,1.8600000000000005
C0009,C0016,1.8743243243243233
C0009,C0017,1.9886363636363633
C0009,C0019,1.9375
C0009,C0020,1.9761904761904763
C0009,C0021,1.5555555555555554
C0009,C0022,1.28125
C0009,C0023,1.65
C0009,C0024,1.4444444444444444
C0009,C0025,2.0
C0009,C0026,2.666666666666667
C0009,C0027,2.08974358974359
C0009,C0028,1.8560606060606062
C0009,C0029,1.611111111111111
C0009,C0030,2.067460317460317
C0009,C0031,1.880275229357798
C0009,C0032,1.8377192982456139
C0009,C0033,1.711538461538462
C0009,C0034,2.0602409638554215
C0009,C0035,1.4523809523809523
C0009,C0036,1.9814814814814818
C0009,C0037,2.185897435897436
C0009,C0038,2.1279761904761902
C0009,C0039,2.0
C0009,C0040,1.8486842105263155
C0009,C0041,1.5929487179487178
C0009,C0042,1.949712643678161
C0009,C0043,1.25
C0009,C0044,1.6726190476190474
C0009,C0045,1.8068181818181814
C0009,C0046,1.8060606060606057
C0009,C0047,1.736111111111111
C0009,C0048,2.293103448275862
C0009,C0049,1.6948198198198203
C0009,C0050,2.125
C0009,C0051,1.8107638888888884
C0009,C0052,1.8303571428571428
C0009,C0053,1.563837920489296
C0009,C0054,1.4697802197802199
C0009,C0055,1.560104166666668
C0009,C0056,1.5819209039548021
C0009,C0057,2.0000000000000004
C0009,C0058,1.704761904761905
C0009,C0059,1.8766025641025643
C0009,C0060,1.9583333333333333
C0009,C0061,1.7616666666666667
C0009,C0062,1.661616161616162
C0009,C0063,1.7583333333333335
C0009,C0064,1.7079999999999997
C0009,C0065,1.7898550724637683
C0009,C0066,1.6416666666666668
C0009,C0067,1.7205882352941184
C0009,C0068,1.7089552238805972
C0009,C0069,1.4166666666666665
C0009,C0070,1.5532786885245902
C0009,C0071,1.3125
C0009,C0072,1.7243589743589742
C0009,C0073,1.3796296296296298
C0009,C0074,1.4150641025641022
C0009,C0075,1.9587301587301587
C0009,C0076,1.8240740740740737
C0009,C0078,1.6728395061728394
C0009,C0079,1.8733333333333335
C0009,C0080,1.3333333333333333
C0009,C0081,1.5648148148148149
C0009,C0082,1.8611111111111112
C0009,C0083,2.0222222222222217
C0009,C0084,1.4722222222222223
C0009,C0085,1.7348484848484846
C0009,C0086,2.0789473684210527
C0009,C0087,2.0666666666666673
C0009,C0088,1.4444444444444446
C0009,C0089,1.6180555555555554
C0009,C0090,1.690476190476191
C0009,C0091,1.85
C0009,C0092,2.2941176470588234
C0009,C0093,1.8405797101449277
C0009,C0095,1.5
C0009,C0096,1.6742424242424243
C0009,C0097,1.7380952380952384
C0009,C0098,1.5933908045977005
C0009,C0099,1.5384615384615385
C0009,C0100,1.6
C0009,C0101,1.9666666666666668
C0009,C0102,2.023148148148148
C0009,C0103,1.6235632183908042
C0009,C0104,1.625
C0009,C0105,1.5773809523809523
C0009,C0106,1.625
C0009,C0107,1.6300813008130084
C0009,C0108,1.6553030303030303
C0009,C0109,1.685714285714285
C0009,C0110,2.0
C0009,C0111,1.8824404761904765
C0009,C0112,2.583333333333333
C0009,C0113,1.8442028985507248
C0009,C0114,1.6698717948717952
C0009,C0115,1.6962962962962964
C0009,C0116,1.8055555555555556
C0009,C0117,1.9202858880778595
C0009,C0118,1.7532621589561082
C0009,C0119,1.8983585858585854
C0009,C0120,1.6799999999999995
C0009,C0121,1.883333333333333
C0009,C0122,1.5800000000000005
C0009,C0123,1.6782407407407403
C0009,C0124,1.6621621621621623
C0009,C0125,1.7794117647058822
C0009,C0126,1.8486394557823125
C0009,C0127,1.8541666666666665
C0009,C0128,1.5125000000000004
C0009,C0129,1.7561643835616436
C0009,C0130,1.6692708333333335
C0009,C0131,1.6666666666666665
C0009,C0132,2.0104166666666665
C0009,C0133,2.089430894308943
C0009,C0134,1.940140845070422
C0009,C0135,1.9208994708994704
C0009,C0136,1.3229166666666667
C0009,C0137,1.9816017316017314
C0009,C0138,1.772012578616352
C0009,C0139,1.735883424408015
C0009,C0140,1.685897435897436
C0009,C0141,2.5555555555555554
C0009,C0142,2.255747126436782
C0009,C0143,1.790674603174603
C0009,C0144,1.8462643678160924
C0009,C0145,2.015625
C0009,C0146,1.6982758620689653
C0010,C0001,1.692367471551483
C0010,C0002,1.6833333333333336
C0010,C0003,2.398148148148148
C0010,C0004,1.606589147286822
C0010,C0005,1.64108187134503
C0010,C0006,1.6190476190476193
C0010,C0007,1.8807017543859654
C0010,C0008,1.629179331306989
C0010,C0009,1.7204892966360859
C0010,C0010,1.3932291666666672
C0010,C0011,1.6838235294117652
C0010,C0012,1.6666666666666665
C0010,C0013,1.691919191919192
C0010,C0014,1.6093418259023353
C0010,C0015,1.7938596491228074
C0010,C0016,1.7512872628726288
C0010,C0017,1.6833333333333336
C0010,C0019,2.185185185185185
C0010,C0021,1.0
C0010,C0022,3.4166666666666665
C0010,C0023,1.5416666666666667
C0010,C0025,1.6666666666666667
C0010,C0027,2.083333333333333
C0010,C0028,1.2916666666666665
C0010,C0029,1.5
C0010,C0030,1.5277777777777777
C0010,C0031,1.6083333333333332
C0010,C0033,1.5833333333333333
C0010,C0034,1.923611111111111
C0010,C0035,1.2222222222222223
C0010,C0036,1.3333333333333335
C0010,C0037,3.333333333333333
C0010,C0038,2.0
C0010,C0039,2.326923076923077
C0010,C0040,2.9047619047619047
C0010,C0041,1.5729166666666667
C0010,C0042,1.8887254901960784
C0010,C0043,2.6888888888888887
C0010,C0044,1.45
C0010,C0045,1.4843750000000002
C0010,C0046,1.3458333333333332
C0010,C0047,1.3958333333333333
C0010,C0048,1.375
C0010,C0049,1.6384180790960454
C0010,C0051,1.406862745098039
C0010,C0052,1.5777777777777777
C0010,C0053,1.6666666666666659
C0010,C0054,1.5833333333333335
C0010,C0055,1.6744047619047617
C0010,C0056,1.4944444444444442
C0010,C0057,1.9166666666666667
C0010,C0058,1.446969696969697
C0010,C0059,1.6824324324324327
C0010,C0060,1.0
C0010,C0061,1.9375
C0010,C0062,1.6047619047619048
C0010,C0063,1.9333333333333331
C0010,C0064,1.2
C0010,C0065,1.8866666666666665
C0010,C0066,1.6666666666666667
C0010,C0067,1.6777777777777778
C0010,C0068,1.8506944444444446
C0010,C0070,1.5972222222222223
C0010,C0072,1.0
C0010,C0073,1.8733333333333335
C0010,C0074,1.5666666666666667
C0010,C0075,1.4444444444444444
C0010,C0076,1.3095238095238095
C0010,C0077,1.3333333333333333
C0010,C0078,1.5476190476190477
C0010,C0079,1.125
C0010,C0080,1.2222222222222223
C0010,C0081,1.9166666666666667
C0010,C0082,2.1666666666666665
C0010,C0083,1.5833333333333335
C0010,C0084,1.5277777777777777
C0010,C0085,2.104166666666667
C0010,C0086,1.6875
C0010,C0087,1.9166666666666665
C0010,C0088,1.0833333333333333
C0010,C0089,1.4545454545454546
C0010,C0090,1.9285714285714286
C0010,C0091,1.625
C0010,C0092,1.4583333333333333
C0010,C0093,1.4444444444444444
C0010,C0095,1.5277777777777777
C0010,C0096,1.6083333333333336
C0010,C0098,2.4166666666666665
C0010,C0099,2.1666666666666665
C0010,C0101,2.0
C0010,C0102,1.8452380952380953
C0010,C0103,1.3166666666666667
C0010,C0104,1.3958333333333333
C0010,C0105,1.501984126984127
C0010,C0107,1.21875
C0010,C0108,1.4666666666666666
C0010,C0109,1.551282051282051
C0010,C0110,1.7526041666666667
C0010,C0111,1.9824561403508771
C0010,C0112,2.0
C0010,C0113,1.9722222222222223
C0010,C0114,1.4696969696969697
C0010,C0115,1.4166666666666667
C0010,C0116,1.5416666666666665
C0010,C0117,1.8863143631436308
C0010,C0118,1.4972677595628414
C0010,C0119,1.6884976525821598
C0010,C0120,1.5333333333333334
C0010,C0121,1.3333333333333333
C0010,C0122,1.765306122448979
C0010,C0123,1.738095238095238
C0010,C0124,1.4583333333333333
C0010,C0125,1.25
C0010,C0126,1.7444444444444445
C0010,C0128,1.7424242424242424
C0010,C0129,1.7547619047619047
C0010,C0130,1.2714285714285716
C0010,C0132,1.9062499999999998
C0010,C0133,1.821969696969697
C0010,C0134,1.9866666666666668
C0010,C0135,2.0880341880341877
C0010,C0136,1.25
C0010,C0137,1.876984126984127
C0010,C0138,1.435897435897436
C0010,C0139,1.5542635658914732
C0010,C0140,1.125
C0010,C0141,1.3333333333333333
C0010,C0142,1.125
C0010,C0143,1.7401960784313726
C0010,C0144,1.5877777777777777
C0010,C0145,2.2440476190476195
C0011,C0001,1.8511314013497449
C0011,C0002,2.4375
C0011,C0003,1.7539682539682542
C0011,C0004,1.6778508771929828
C0011,C0005,1.7122871046228714
C0011,C0006,2.073924731182795
C0011,C0007,1.917777777777778
C0011,C0008,1.7475035161744024
C0011,C0009,1.781862745098039
C0011,C0010,2.130952380952381
C0011,C0011,1.7545045045045047
C0011,C0012,1.5158730158730158
C0011,C0013,1.7063218390804595
C0011,C0014,1.6815642458100561
C0011,C0015,1.7454337899543375
C0011,C0016,1.9412901606425685
C0011,C0017,2.4375
C0011,C0019,2.020833333333333
C0011,C0020,1.6666666666666667
C0011,C0021,1.7
C0011,C0022,1.0
C0011,C0023,2.166666666666667
C0011,C0026,1.5333333333333334
C0011,C0027,1.7142857142857142
C0011,C0028,1.7212121212121216
C0011,C0029,1.5
C0011,C0030,1.5333333333333334
C0011,C0031,1.640873015873016
C0011,C0032,1.8888888888888886
C0011,C0033,1.4722222222222223
C0011,C0034,2.404166666666667
C0011,C0035,1.2261904761904763
C0011,C0036,1.5
C0011,C0037,1.2
C0011,C0038,1.9313725490196076
C0011,C0039,2.3333333333333335
C0011,C0040,2.0769230769230766
C0011,C0041,1.5303030303030305
C0011,C0042,2.239316239316239
C0011,C0043,2.0
C0011,C0044,1.625
C0011,C0045,1.5555555555555556
C0011,C0046,1.6018518518518519
C0011,C0047,1.7083333333333333
C0011,C0048,1.8
C0011,C0049,1.691798941798942
C0011,C0050,1.361111111111111
C0011,C0051,1.9921383647798747
C0011,C0052,2.0342261904761907
C0011,C0053,1.5325203252032518
C0011,C0054,1.5999999999999999
C0011,C0055,1.6483333333333332
C0011,C0056,1.7421875
C0011,C0057,2.0392156862745097
C0011,C0058,1.7499999999999993
C0011,C0059,1.5944444444444443
C0011,C0060,1.962962962962963
C0011,C0061,1.738888888888889
C0011,C0062,1.696759259259259
C0011,C0063,1.0
C0011,C0064,1.56
C0011,C0065,1.795698924731183
C0011,C0066,2.1666666666666665
C0011,C0067,1.995098039215686
C0011,C0068,2.0444444444444443
C0011,C0070,1.527777777777778
C0011,C0071,1.9791666666666665
C0011,C0072,1.5347222222222223
C0011,C0073,1.3416666666666668
C0011,C0074,1.3055555555555556
C0011,C0075,2.148148148148148
C0011,C0076,4.027777777777778
C0011,C0077,1.3333333333333333
C0011,C0078,1.5
C0011,C0079,1.5735294117647056
C0011,C0080,1.0
C0011,C0081,1.6271929824561404
C0011,C0082,1.5
C0011,C0083,1.9444444444444446
C0011,C0084,1.8333333333333333
C0011,C0085,1.111111111111111
C0011,C0086,2.7
C0011,C0087,1.7878787878787876
C0011,C0088,1.5333333333333332
C0011,C0089,1.28125
C0011,C0090,2.0625
C0011,C0092,1.3333333333333333
C0011,C0093,1.777777777777778
C0011,C0094,2.05
C0011,C0095,1.5
C0011,C0096,1.9305555555555554
C0011,C0097,1.5
C0011,C0098,1.4340277777777777
C0011,C0099,2.6666666666666665
C0011,C0100,1.5
C0011,C0102,2.0865384615384617
C0011,C0103,1.7794117647058822
C0011,C0104,1.7333333333333336
C0011,C0105,1.26984126984127
C0011,C0106,2.25
C0011,C0107,1.9791666666666667
C0011,C0108,1.4166666666666667
C0011,C0109,1.5352564102564104
C0011,C0110,1.380952380952381
C0011,C0111,1.4285714285714286
C0011,C0112,2.0
C0011,C0113,1.9880952380952384
C0011,C0114,1.8703703703703702
C0011,C0115,1.6237373737373737
C0011,C0116,1.8611111111111114
C0011,C0117,1.988394728960768
C0011,C0118,1.712121212121212
C0011,C0119,1.715263157894736
C0011,C0120,1.6641414141414144
C0011,C0121,1.6733333333333331
C0011,C0122,1.6555555555555554
C0011,C0123,1.7530864197530864
C0011,C0124,1.8777777777777773
